,title,rating,no_of_ratings,url,difficulty,prep_time,cook_time,total_time,month_str,month,year,date,ingredient
274,Prawn & fennel bisque,4.2,26.0,https://www.bbcgoodfood.com/recipes/prawn-fennel-bisque,1.0,30.0,55.0,85.0,December,12,2009,2009-12-01 00:00:00,brandy
274,Prawn & fennel bisque,4.2,26.0,https://www.bbcgoodfood.com/recipes/prawn-fennel-bisque,1.0,30.0,55.0,85.0,December,12,2009,2009-12-01 00:00:00,fish stock
274,Prawn & fennel bisque,4.2,26.0,https://www.bbcgoodfood.com/recipes/prawn-fennel-bisque,1.0,30.0,55.0,85.0,December,12,2009,2009-12-01 00:00:00,double cream
274,Prawn & fennel bisque,4.2,26.0,https://www.bbcgoodfood.com/recipes/prawn-fennel-bisque,1.0,30.0,55.0,85.0,December,12,2009,2009-12-01 00:00:00,tiger prawns
274,Prawn & fennel bisque,4.2,26.0,https://www.bbcgoodfood.com/recipes/prawn-fennel-bisque,1.0,30.0,55.0,85.0,December,12,2009,2009-12-01 00:00:00,tail tips
274,Prawn & fennel bisque,4.2,26.0,https://www.bbcgoodfood.com/recipes/prawn-fennel-bisque,1.0,30.0,55.0,85.0,December,12,2009,2009-12-01 00:00:00,fennel fronds
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,banana shallot
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,fennel bulb
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,garlic
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,vegetable stock
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,green beans
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,rind
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,frozen peas
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,lemon
275,Three bean spring minestrone,4.8,8.0,https://www.bbcgoodfood.com/recipes/three-bean-spring-minestrone,1.0,10.0,15.0,25.0,April,4,2018,2018-04-01 00:00:00,basil leaves
276,Fragrant cucumber & yogurt soup,2.4,3.0,https://www.bbcgoodfood.com/recipes/fragrant-cucumber-yogurt-soup,1.0,5.0,0.0,5.0,July,7,2005,2005-07-01 00:00:00,cucumber
276,Fragrant cucumber & yogurt soup,2.4,3.0,https://www.bbcgoodfood.com/recipes/fragrant-cucumber-yogurt-soup,1.0,5.0,0.0,5.0,July,7,2005,2005-07-01 00:00:00,Greek yogurt
276,Fragrant cucumber & yogurt soup,2.4,3.0,https://www.bbcgoodfood.com/recipes/fragrant-cucumber-yogurt-soup,1.0,5.0,0.0,5.0,July,7,2005,2005-07-01 00:00:00,fresh chicken stock
276,Fragrant cucumber & yogurt soup,2.4,3.0,https://www.bbcgoodfood.com/recipes/fragrant-cucumber-yogurt-soup,1.0,5.0,0.0,5.0,July,7,2005,2005-07-01 00:00:00,garlic
276,Fragrant cucumber & yogurt soup,2.4,3.0,https://www.bbcgoodfood.com/recipes/fragrant-cucumber-yogurt-soup,1.0,5.0,0.0,5.0,July,7,2005,2005-07-01 00:00:00,handful mint
276,Fragrant cucumber & yogurt soup,2.4,3.0,https://www.bbcgoodfood.com/recipes/fragrant-cucumber-yogurt-soup,1.0,5.0,0.0,5.0,July,7,2005,2005-07-01 00:00:00,flatbreads
277,All-in-one chunky winter broth,3.8,30.0,https://www.bbcgoodfood.com/recipes/all-one-chunky-winter-broth,1.0,20.0,0.0,20.0,February,2,2004,2004-02-01 00:00:00,oz cans
277,All-in-one chunky winter broth,3.8,30.0,https://www.bbcgoodfood.com/recipes/all-one-chunky-winter-broth,1.0,20.0,0.0,20.0,February,2,2004,2004-02-01 00:00:00,carrots
277,All-in-one chunky winter broth,3.8,30.0,https://www.bbcgoodfood.com/recipes/all-one-chunky-winter-broth,1.0,20.0,0.0,20.0,February,2,2004,2004-02-01 00:00:00,mixed beans
277,All-in-one chunky winter broth,3.8,30.0,https://www.bbcgoodfood.com/recipes/all-one-chunky-winter-broth,1.0,20.0,0.0,20.0,February,2,2004,2004-02-01 00:00:00,spinach
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,medium carrots
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,large red onion
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,head
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,head
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,kg chard leaves
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,good handful
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,nero stalks
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,leaves
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,cannellini beans
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,sprigs
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,parmesan alternative
278,The River Cafe's winter minestrone,4.3,35.0,https://www.bbcgoodfood.com/recipes/river-cafes-winter-minestrone,1.0,105.0,0.0,105.0,March,3,2003,2003-03-01 00:00:00,extra - virgin olive oil
279,Easy vegan pho,3.8,16.0,https://www.bbcgoodfood.com/recipes/easy-vegan-pho,1.0,10.0,20.0,30.0,February,2,2019,2019-02-01 00:00:00,rice noodles
279,Easy vegan pho,3.8,16.0,https://www.bbcgoodfood.com/recipes/easy-vegan-pho,1.0,10.0,20.0,30.0,February,2,2019,2019-02-01 00:00:00,vegetable oil
279,Easy vegan pho,3.8,16.0,https://www.bbcgoodfood.com/recipes/easy-vegan-pho,1.0,10.0,20.0,30.0,February,2,2019,2019-02-01 00:00:00,chestnut mushrooms
279,Easy vegan pho,3.8,16.0,https://www.bbcgoodfood.com/recipes/easy-vegan-pho,1.0,10.0,20.0,30.0,February,2,2019,2019-02-01 00:00:00,leek
279,Easy vegan pho,3.8,16.0,https://www.bbcgoodfood.com/recipes/easy-vegan-pho,1.0,10.0,20.0,30.0,February,2,2019,2019-02-01 00:00:00,red chilli
279,Easy vegan pho,3.8,16.0,https://www.bbcgoodfood.com/recipes/easy-vegan-pho,1.0,10.0,20.0,30.0,February,2,2019,2019-02-01 00:00:00,handful
279,Easy vegan pho,3.8,16.0,https://www.bbcgoodfood.com/recipes/easy-vegan-pho,1.0,10.0,20.0,30.0,February,2,2019,2019-02-01 00:00:00,sriracha
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,onion
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,celery sticks
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,garlic clove
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,white wine
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,chicken stock
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,cornflour
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,frozen seafood mix
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,small bunch dill
280,Creamy seafood stew,4.6,85.0,https://www.bbcgoodfood.com/recipes/creamy-seafood-stew,1.0,5.0,25.0,30.0,May,5,2011,2011-05-01 00:00:00,garlic bread
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,vegetable oil
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,vegetable stock
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,fat coconut milk
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,brown sugar
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,medium egg noodles
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,carrots
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,head Chinese leaf
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,cherry tomatoes
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,juice
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,spring onions
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,sliced lengthways
281,Thai coconut & veg broth,4.5,27.0,https://www.bbcgoodfood.com/recipes/thai-coconut-veg-broth,1.0,15.0,10.0,25.0,March,3,2011,2011-03-01 00:00:00,handful coriander
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,smoked bacon lardons
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,red onion
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,carrot
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,celery stick
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,garlic
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,bay
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,thyme sprigs
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,celeriac
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,potato cut
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,beans
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,cooked turkey
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,orzo
282,Turkey minestrone,4.9,6.0,https://www.bbcgoodfood.com/recipes/turkey-minestrone,1.0,15.0,40.0,55.0,December,12,2015,2015-12-01 00:00:00,curly kale
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,bacon lardons
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,onions
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,medium carrots
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,celery sticks
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,garlic
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,dried porcini
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,white wine
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,pearl barley
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,head spring greens
283,"Walkers' wild mushroom, bacon & barley broth",4.4,26.0,https://www.bbcgoodfood.com/recipes/walkers-wild-mushroom-bacon-barley-broth,1.0,20.0,75.0,95.0,January,1,2010,2010-01-01 00:00:00,parmesan
284,Green chowder with prawns,,4.0,https://www.bbcgoodfood.com/recipes/green-chowder-prawns,1.0,10.0,20.0,30.0,March,3,2019,2019-03-01 00:00:00,onion
284,Green chowder with prawns,,4.0,https://www.bbcgoodfood.com/recipes/green-chowder-prawns,1.0,10.0,20.0,30.0,March,3,2019,2019-03-01 00:00:00,celery stick
284,Green chowder with prawns,,4.0,https://www.bbcgoodfood.com/recipes/green-chowder-prawns,1.0,10.0,20.0,30.0,March,3,2019,2019-03-01 00:00:00,garlic clove
284,Green chowder with prawns,,4.0,https://www.bbcgoodfood.com/recipes/green-chowder-prawns,1.0,10.0,20.0,30.0,March,3,2019,2019-03-01 00:00:00,petit pois
284,Green chowder with prawns,,4.0,https://www.bbcgoodfood.com/recipes/green-chowder-prawns,1.0,10.0,20.0,30.0,March,3,2019,2019-03-01 00:00:00,pack sliced kale
284,Green chowder with prawns,,4.0,https://www.bbcgoodfood.com/recipes/green-chowder-prawns,1.0,10.0,20.0,30.0,March,3,2019,2019-03-01 00:00:00,potatoes
284,Green chowder with prawns,,4.0,https://www.bbcgoodfood.com/recipes/green-chowder-prawns,1.0,10.0,20.0,30.0,March,3,2019,2019-03-01 00:00:00,salt chicken stock cube
284,Green chowder with prawns,,4.0,https://www.bbcgoodfood.com/recipes/green-chowder-prawns,1.0,10.0,20.0,30.0,March,3,2019,2019-03-01 00:00:00,cooked Atlantic prawns
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,haddock fillets g
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,skin
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,vegetable stock
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,thyme sprigs
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,vegetable oil
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,onion
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,garlic clove
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,leek
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,large sweet potato
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,red lentils
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,small handful parsley
285,Fresh & light chowder,4.7,30.0,https://www.bbcgoodfood.com/recipes/fresh-light-chowder,1.0,10.0,40.0,50.0,November,11,2009,2009-11-01 00:00:00,crusty bread
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,onion
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,fennel bulb fronds
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,carrot
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,bay
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,garlic clove
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,crabmeat
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,half white meat
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,pinch
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,brandy
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,quality fish stock
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,double cream
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,zest lemon
286,Cornish crab bisque with lemony croutons,,4.0,https://www.bbcgoodfood.com/recipes/cornish-crab-bisque-lemony-croutons,1.0,25.0,35.0,60.0,February,2,2014,2014-02-01 00:00:00,slices bread crusts
287,Smoked mackerel chowder with hedgehog garlic bread,4.4,17.0,https://www.bbcgoodfood.com/recipes/smoked-mackerel-chowder-hedgehog-garlic-bread-0,1.0,10.0,25.0,35.0,October,10,2014,2014-10-01 00:00:00,garlic cloves
287,Smoked mackerel chowder with hedgehog garlic bread,4.4,17.0,https://www.bbcgoodfood.com/recipes/smoked-mackerel-chowder-hedgehog-garlic-bread-0,1.0,10.0,25.0,35.0,October,10,2014,2014-10-01 00:00:00,butter
287,Smoked mackerel chowder with hedgehog garlic bread,4.4,17.0,https://www.bbcgoodfood.com/recipes/smoked-mackerel-chowder-hedgehog-garlic-bread-0,1.0,10.0,25.0,35.0,October,10,2014,2014-10-01 00:00:00,small round loaf
287,Smoked mackerel chowder with hedgehog garlic bread,4.4,17.0,https://www.bbcgoodfood.com/recipes/smoked-mackerel-chowder-hedgehog-garlic-bread-0,1.0,10.0,25.0,35.0,October,10,2014,2014-10-01 00:00:00,vegetable oil
287,Smoked mackerel chowder with hedgehog garlic bread,4.4,17.0,https://www.bbcgoodfood.com/recipes/smoked-mackerel-chowder-hedgehog-garlic-bread-0,1.0,10.0,25.0,35.0,October,10,2014,2014-10-01 00:00:00,celery sticks
287,Smoked mackerel chowder with hedgehog garlic bread,4.4,17.0,https://www.bbcgoodfood.com/recipes/smoked-mackerel-chowder-hedgehog-garlic-bread-0,1.0,10.0,25.0,35.0,October,10,2014,2014-10-01 00:00:00,leaves
287,Smoked mackerel chowder with hedgehog garlic bread,4.4,17.0,https://www.bbcgoodfood.com/recipes/smoked-mackerel-chowder-hedgehog-garlic-bread-0,1.0,10.0,25.0,35.0,October,10,2014,2014-10-01 00:00:00,onion
287,Smoked mackerel chowder with hedgehog garlic bread,4.4,17.0,https://www.bbcgoodfood.com/recipes/smoked-mackerel-chowder-hedgehog-garlic-bread-0,1.0,10.0,25.0,35.0,October,10,2014,2014-10-01 00:00:00,whole milk
